name;id
Dør, alu, T30/EI30;019fdeb8-15a2-568c-ab91-702c94dd2a28
Dør, alu, T90/EI90;840810d4-ffac-5bef-9dd7-6204d937d76a
Dør, alu, hoveddør;989c41bc-0e89-5e85-aa07-0a59137a11bb
Dør, alu, røgdør;d2e97db0-a6e1-53a8-9b7c-70ab4b0c1bdc
Dør, industriport;6f2e6192-2369-5ae1-8de5-8bcf98a8b3df
Dør, stål, indv/udv/brand/røg mv;3f747cdc-31af-55a6-a5d1-91c21afa7fba
ECB-plast tagmembran, ifølge DIN 16729 (med PES-filt);1c8c3e9c-543f-525c-8148-269285dc7619
EPDM skum (rørisolering);b5f035fe-d671-5826-bbfd-95fe1607bff7
EPDM-tætning til aluminiumsprofil;12fd2daa-3f6d-5070-9ea6-e038acf97450
EPDM-tætning til aluminiumsprofil, med kuldebroafbrydelse;9b5eb347-b5ec-5967-bd4e-4155dc817849
EPS isolering (grå) med termisk strålings absorber;8cb16eb5-c721-5de9-9d18-c1f931d07730
EPS isolering til lofter / gulve og kælderydervæg / terrændæk 035;530b131d-5f9a-5674-b6ef-5675e1f9f66f
EPS isolering til lofter / gulve og kælderydervæg / terrændæk 040;0ace3898-8fde-5f73-9a05-9969819f9dd7
EPS isolering til vægge og tage 035;5238954e-2087-5df4-a772-19ee57531d64
EPS isolering til vægge og tage 040;f941bd8c-16e5-5c06-a5a2-53de9f62314b
ETICS limning og mineralsk letpuds;7f0bb6fe-aa16-5dc3-88c4-cd2f374ed4d3
ETICS limning og mineralsk puds (Dekorputz);c717477d-18a5-5fb5-8c27-f39d313037e4
ETICS limning og mineralsk puds (Kratzputz);840b7da7-4268-50af-8408-3c03e10b4a4e
ETICS limning og silikonepuds;a692c387-918d-51ea-a0cd-cc0c92249b2c
ETICS-limning og belægning af silikatdispersionspuds;0e5cfef7-d391-5890-877a-4f6f421189d4
ETICS-limning og belægning af syntetisk harpikspuds;7fb60136-3f9b-5fff-96cc-281e14222dd9
EVA-tagmembran;a89b8115-43fa-5b8d-96d0-08b15db92e2b
Ekspanderet Ler, sand;875529e8-3077-57a2-94b2-40e81f287df1
Ekspanderet glasgranulat;9da9a1b5-6a48-5297-ba5c-135e949e404e
Ekspanderet skifer;04f8e47f-8f98-5c19-b4bd-1ce309cd3b82
El-varmepumpe (lodret jordvarme, saltvand) 10 kW;6fe044ad-02e2-5ee8-9219-eece44bd9c02
El-varmepumpe (lodret jordvarme, saltvand) 20 kW;8c5fb043-f1ed-5470-a283-75f95253e178
Elastomer-fugebånd, polysulfid;e5ad0682-ff92-5ff4-9924-18790fe91f03
Elastomer-fugebånd, silikonegummi;8d1e88d5-63a7-5913-8736-c4a02e7f11af
Elektromagnetisk forkobling;8d425cb9-2126-53bc-88b4-b3321140a58c
Elektronisk forkobling;87556d63-682f-569c-8a28-c1636043e91b
Elevator (grundkomponenter pr. stk.);c8e2bff5-00d0-56c8-a619-a2af29870f04
